id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-104568672-A,Device and method for testing interfacial tension and contact angle by adopting spinning drop method under ultrahigh pressure and at high temperature ,上海梭伦信息科技有限公司,施建辉,2014-12-04,2014-12-04,2015-04-29,,https://patents.google.com/patent/CN104568672A/en,
CN-101221255-B,Light-redirecting film containing optical modification layer ,罗门哈斯丹麦金融有限公司,"R·P·布尔徳拉斯, C·M·小兰金, J·M·帕尔梅, J·C·布鲁尔, E·M·贝坦库尔特",2006-07-27,2007-07-27,2012-01-18,2012-01-18,https://patents.google.com/patent/CN101221255B/en,https://patentimages.storage.googleapis.com/19/17/18/0f885c7f0343d3/S071D8437120070813E000011.png
US-4258719-A,Heart rate measurement system ,Hughes Aircraft Company,Lanny L. Lewyn,1978-12-04,1978-12-04,1981-03-31,1981-03-31,https://patents.google.com/patent/US4258719A/en,https://patentimages.storage.googleapis.com/5f/77/c2/d999ad31b09e12/US4258719-drawings-page-2.png
CN-115327332-A,Test system and test method of power semiconductor device ,青岛海宜丰电力电子有限公司,"于波, 于丽丽",2022-08-03,2022-08-03,2022-11-11,,https://patents.google.com/patent/CN115327332A/en,https://patentimages.storage.googleapis.com/cf/a8/fa/dfc6e740e73d3e/HDA0003779399220000011.png
FI-126911-B,Timeline User Interface ,Suunto Oy,"Niko Knappe, Michael Miettinen",2015-08-05,2015-08-05,2017-07-31,2017-07-31,https://patents.google.com/patent/FI126911B/en,
US-11330874-B2,Connecting apparatus for watch strap and watch strap with the same ,Apposter Inc.,Sung Hyun KYUNG,2019-10-31,2019-11-13,2022-05-17,2022-05-17,https://patents.google.com/patent/US11330874B2/en,https://patentimages.storage.googleapis.com/48/52/44/bd4d7f2e605f6c/US11330874-20220517-D00000.png
US-2015287069-A1,Personal digital engine for user empowerment and method to operate the same ,BE Energy Co. Limited,"Raimondo Andrea GISSARA, Luther Edward JONES",2014-04-03,2014-04-30,2015-10-08,,https://patents.google.com/patent/US20150287069A1/en,https://patentimages.storage.googleapis.com/e8/54/02/c7209184bb525d/US20150287069A1-20151008-D00000.png
CN-108369637-B,System and method for beautifying digital ink ,迈思慧公司,"埃德加德·博德里, 贝特朗·古罗",2015-12-08,2016-12-06,2022-09-09,2022-09-09,https://patents.google.com/patent/CN108369637B/en,https://patentimages.storage.googleapis.com/36/93/35/485d98ae63a6bd/HDA0001689755620000011.png
JP-2009534662-A,Multifunction watch system and method ,ニクソン  インコーポレイテッド,"マシュー・カポッツィ, マシュー・ランドマン",2006-04-21,2007-04-23,2009-09-24,,https://patents.google.com/patent/JP2009534662A/en,https://patentimages.storage.googleapis.com/c5/d4/14/c5ae35a80e069f/2009534662-3.png
WO-2017171216-A2,Smart watch ,엘지전자 주식회사,정태경,2016-03-28,2017-01-25,2017-10-05,,https://patents.google.com/patent/WO2017171216A2/en,https://patentimages.storage.googleapis.com/f9/39/ee/f8dabe14f8ee09/PCTKR2017000922-appb-D000001.png
CN-105527834-A,Intelligent pointer type quartz watch time calibration method ,仇磊,仇磊,2016-02-29,2016-02-29,2016-04-27,,https://patents.google.com/patent/CN105527834A/en,
CN-104272199-A,Multiview 3d wrist watch ,镭亚股份有限公司,"B.M.塔夫, D.A.法塔尔, R.G.博梭雷",2013-01-31,2013-01-31,2015-01-07,,https://patents.google.com/patent/CN104272199A/en,
CN-103729054-A,Multi display device and control method thereof ,三星电子株式会社,"郭知妍, 金大铉, 金相镐",2012-10-10,2013-10-09,2014-04-16,,https://patents.google.com/patent/CN103729054A/en,https://patentimages.storage.googleapis.com/51/4a/63/92a903e11fc6db/HDA0000392831150000011.png
CN-102637351-A,Landslide monitoring data transmission system based on GSM (global system for mobile communication) network and data analysis method thereof ,中国地质大学（武汉）,"文国军, 吴川, 付先成, 王玉丹, 张鹏, 王呈, 韩磊",2012-04-25,2012-04-25,2012-08-15,,https://patents.google.com/patent/CN102637351A/en,https://patentimages.storage.googleapis.com/26/3c/d8/cdbbb8218e2c11/120425110755.png
CN-101300573-A,"System, device, and method for conveying information using a rapid serial presentation technique ",乔舒亚·F·克雷格,乔舒亚·F·克雷格,2005-08-29,2006-08-29,2008-11-05,,https://patents.google.com/patent/CN101300573A/en,https://patentimages.storage.googleapis.com/e5/1c/14/4dc00207159c83/A20068004049600751.png
JP-2017514248-A,A superimposed handwritten character recognition technology system and a superimposed handwritten character recognition technology method. ,マイスクリプト,"ウィマー ジョルト, ウィマー ジョルト, ペロー フレディ, ペロー フレディ, ラリカン ピエール−ミシェル, ラリカン ピエール−ミシェル",2014-04-04,2015-03-30,2017-06-01,,https://patents.google.com/patent/JP2017514248A/en,
CN-110967961-B,Automatic detection system and method for three needles of high-precision watch ,中国科学院西安光学精密机械研究所,"付西红, 李华, 曹明强, 刘杰, 康世发, 蒋鑫",2019-12-12,2019-12-12,2024-08-02,2024-08-02,https://patents.google.com/patent/CN110967961B/en,
EP-2056176-A2,"Watch having color control function, color control apparatus and method thereof ",Jae-Kum Koo,Jae-Kum Koo,2007-10-29,2008-10-21,2009-05-06,,https://patents.google.com/patent/EP2056176A2/en,https://patentimages.storage.googleapis.com/af/a7/1c/dd7d663051b548/imgf0001.png
CN-201773523-U,Continuous hot-rolling automatic production line used for teaching experiments ,"孔维军, 张秀芳, 单云涛","孔维军, 张秀芳, 单云涛, 徐均津",2009-11-13,2009-11-13,2011-03-23,2011-03-23,https://patents.google.com/patent/CN201773523U/en,https://patentimages.storage.googleapis.com/d3/c6/4e/2951ab5d4445a8/H2009202503048E00012.png
CN-105606123-A,Method for automatic correction of digital ground elevation model for low-altitude aerial photogrammetry ,昆山数字城市信息技术有限公司,"朱彩英, 陈良浩, 徐昕东, 徐青, 蓝朝帧, 朱杰",2015-12-18,2015-12-18,2016-05-25,,https://patents.google.com/patent/CN105606123A/en,
CN-201993463-U,Testing device of digital electric energy meter ,江西省电力科学研究院,"刘水, 黄洋界, 张春强, 王爱民",2011-02-24,2011-02-24,2011-09-28,2011-09-28,https://patents.google.com/patent/CN201993463U/en,https://patentimages.storage.googleapis.com/3e/21/7d/2df746f816181f/110222145647.png
JP-2014130159-A,Timepiece with wireless function ,"Seiko Epson Corp, セイコーエプソン株式会社","Teruhiko Fujisawa, 照彦 藤澤",2014-03-06,2014-03-06,2014-07-10,,https://patents.google.com/patent/JP2014130159A/en,https://patentimages.storage.googleapis.com/ad/cf/01/022442dec195a6/2014130159-3.png
US-2016087928-A1,Collaborative and interactive queuing and playback of content using electronic messaging ,Aliphcom,"Austin Soldner, Jonathan Todd Witort, Mehul Trivedi, Vivek Agrawal",2014-06-30,2015-06-29,2016-03-24,,https://patents.google.com/patent/US20160087928A1/en,https://patentimages.storage.googleapis.com/db/93/09/bc0798091e264b/US20160087928A1-20160324-D00000.png
CN-101324674-B,Electric field instrument and electric field measurement method ,香港理工大学,"陈明理, 王怀斌",2007-06-15,2007-06-15,2011-10-12,2011-10-12,https://patents.google.com/patent/CN101324674B/en,https://patentimages.storage.googleapis.com/bc/d2/50/19fd3e1a48fb3a/S071A6684320070702E000011.png
CN-104137585-A,Mobile communication using reconfigurable user identification module ,"索尼公司, 索尼欧洲有限公司",斯特凡·罗德威克斯,2012-02-24,2013-02-18,2014-11-05,,https://patents.google.com/patent/CN104137585A/en,
GB-2439043-A,Wrist mounted water bottle and carrier sleeve ,Joseph Gerard Mcinerney,Joseph Gerard Mcinerney,2006-06-15,2006-08-10,2007-12-19,,https://patents.google.com/patent/GB2439043A/en,
CN-103672296-A,Integrated frame type pipeline robot ,"王军, 宋有聚, 邬皓天, 王桢, 路光","王军, 路光, 宋有聚, 王桢, 邬皓天, 宋晓辉, 万文彪, 樊太岳, 王倩倩",2013-12-17,2013-12-17,2014-03-26,,https://patents.google.com/patent/CN103672296A/en,https://patentimages.storage.googleapis.com/f0/c8/32/fdbdf9a16e38e6/131211152233.png
CN-1945464-B,Rotary wrist watch ,李宁体育(上海)有限公司,叶智荣,2006-09-21,2006-09-21,2011-12-21,2011-12-21,https://patents.google.com/patent/CN1945464B/en,https://patentimages.storage.googleapis.com/82/1e/1c/c6efcd44ce355b/H061B6314320061011E000011.png
JP-2018511770-A,Police and security camera system using wireless energy transfer ,"ポゴテック インク, ポゴテック  インク","ロナルド ディー ブラム, ロナルド  ディー ブラム, アミタヴァ グプタ, アミタヴァ グプタ, ウィリアム ココナスキー, ウィリアム ココナスキー, リチャード コロンパス, リチャード コロンパス",2014-12-29,2015-12-29,2018-04-26,,https://patents.google.com/patent/JP2018511770A/en,
JP-3166516-U,Abs training machine ,▲ショウ▼浦隆寶工業有限公司,"毅恒 蒋, 毅恒 蒋",2010-12-24,2010-12-24,2011-03-10,2011-03-10,https://patents.google.com/patent/JP3166516U/en,
US-10324539-B2,Modular wearable components ,"Microsoft Technology Licensing, Llc","Raymond W. Riley, Simon C. DEARSLEY, Emron J. Henry, Kaitlyn M. SCHOECK",2016-09-01,2017-03-24,2019-06-18,2019-06-18,https://patents.google.com/patent/US10324539B2/en,https://patentimages.storage.googleapis.com/76/46/70/b41d2a63b8631e/US10324539-20190618-D00000.png
CN-203260256-U,Vehicular hybrid power system training platform ,广州市三项教学仪器有限公司,虞永义,2013-04-18,2013-04-18,2013-10-30,2013-10-30,https://patents.google.com/patent/CN203260256U/en,https://patentimages.storage.googleapis.com/ed/76/38/f9d4291a23dca8/130411154112.png
JP-5502705-B2,clock ,セイコーインスツル株式会社,春樹 平沼,2010-11-17,2010-11-17,2014-05-28,2014-05-28,https://patents.google.com/patent/JP5502705B2/en,https://patentimages.storage.googleapis.com/91/e1/66/ddce1d619a98e9/0005502705-2.png
KR-101417444-B1,Inside mirror with a built-in clock for vehicle ,"현대자동차주식회사, 주식회사 에스엘미러텍, 기아자동차주식회사","김일수, 최찬묵, 이종헌, 배종식, 정초희, 김창주",2012-12-03,2012-12-03,2014-07-10,2014-07-10,https://patents.google.com/patent/KR101417444B1/en,https://patentimages.storage.googleapis.com/d1/cc/00/2c32358807c0fc/112012099859007-pat00001.png
JP-H0131988-Y2,Patent JPH0131988Y2 ,,,1984-09-11,1984-09-11,1989-10-02,1989-10-02,https://patents.google.com/patent/JPH0131988Y2/en,
WO-2008130330-A1,A multi function watch ,Anomaly Pte Ltd,Pablo Blanco Monzon,2007-04-18,2008-04-18,2008-10-30,,https://patents.google.com/patent/WO2008130330A1/en,
US-10924518-B2,UPF programming over enhanced N9 interface ,"Cisco Technology, Inc.","Aeneas Sean DODD-NOBLE, Irfan Ali, Pablo Camarillo Garvia, OM Prakash Suthar, Ravi Kiran Guntupalli, Arun C. Alex",2018-06-29,2018-08-31,2021-02-16,2021-02-16,https://patents.google.com/patent/US10924518B2/en,https://patentimages.storage.googleapis.com/fc/60/73/18959004de94e6/US10924518-20210216-D00000.png
CN-109690462-B,System and method for managing handwriting graph connectors ,迈思慧公司,罗宾·梅利南,2016-12-15,2017-12-14,2024-02-13,2024-02-13,https://patents.google.com/patent/CN109690462B/en,
US-2013142014-A1,Elapsed timekeeping with hybrid digital-analog time displays ,"Equitime, Inc.","Berj A. Terzian, Robert Alfred Brodmann",2011-12-06,2011-12-06,2013-06-06,,https://patents.google.com/patent/US20130142014A1/en,https://patentimages.storage.googleapis.com/60/ae/e6/cd731ca532eb92/US20130142014A1-20130606-D00000.png
FR-3033656-B1,METHOD FOR ACTIVATING AN ACTUATOR OF A MOTOR VEHICLE AND DEVICE FOR IMPLEMENTING THE METHOD AND COMPUTER PROGRAM PRODUCT FOR ITS APPLICATION ,Robert Bosch Gmbh,Andreas Heyl,2015-03-10,2016-03-08,2019-08-02,2019-08-02,https://patents.google.com/patent/FR3033656B1/en,
CN-101640452-B,Liquid supplying and draining device of evaporating and cooling system of water wheel generator stator ,中国科学院电工研究所,"余顺周, 袁佳毅, 宋福川, 阮琳, 田新东, 刘斐辉",2009-08-24,2009-08-24,2011-03-16,2011-03-16,https://patents.google.com/patent/CN101640452B/en,https://patentimages.storage.googleapis.com/21/c4/17/43f402f1f839db/H2009100917058E00011.png
US-2007270199-A1,Watch type mobile phone ,"Samsung Electronics Co., Ltd.","Joon-Suh Kim, Ye-Rang Lee, Chang-Soo Lee",2006-05-16,2007-03-16,2007-11-22,,https://patents.google.com/patent/US20070270199A1/en,https://patentimages.storage.googleapis.com/d4/15/cd/3877f57b28371b/US20070270199A1-20071122-D00000.png
JP-6532482-B2,Auxiliary adhesive tape for releasable adhesive film ,テーザ・ソシエタス・ヨーロピア,"クラーヴィンケル・トールステン, スミス・マージ",2014-04-30,2015-03-30,2019-06-19,2019-06-19,https://patents.google.com/patent/JP6532482B2/en,https://patentimages.storage.googleapis.com/88/a2/55/aa826af6068bd8/0006532482-3.png
US-2015120267-A1,Platform framework for wireless media device sensor simulation and design ,Aliphcom,"Nicolas Jean Petit, Narsi Gangishetti",2013-10-28,2013-11-06,2015-04-30,,https://patents.google.com/patent/US20150120267A1/en,https://patentimages.storage.googleapis.com/91/a4/a5/f6e978d1eb29ee/US20150120267A1-20150430-D00000.png
WO-2015108601-A2,"Vibration energy compensation for a skin surface microphone (""ssm"") in wearable communication devices ",Aliphcom,"Nicolas Jean Petit, Narsimham Venkat Gangishetti, Anand A. PARTHASARATHI",2013-10-28,2014-10-28,2015-07-23,,https://patents.google.com/patent/WO2015108601A2/en,
CN-101326468-A,"Timepiece with overlapping, separately driven analog and mechanical functionality ",弗塞尔股份有限公司,"迪尔缪德·J·S·C·布兰德, 陈展鹏, 方华锷, 陆国华, 格雷戈里·B·苏姆",2006-07-11,2007-07-11,2008-12-17,,https://patents.google.com/patent/CN101326468A/en,https://patentimages.storage.googleapis.com/92/3c/15/f0078d11069c05/A20078000053800131.png
US-2013064050-A1,Watch with easily replaceable components ,Conchia Societa' A Responsabilita' Limitata,Roberto Cardin,2011-09-09,2012-09-10,2013-03-14,,https://patents.google.com/patent/US20130064050A1/en,https://patentimages.storage.googleapis.com/9d/ae/3c/983569679205e5/US20130064050A1-20130314-D00000.png
WO-2020263177-A1,Transportation system and method for passenger and route scheduling ,Swat Mobility Pte. Ltd.,"Evgeny Makarov, Ilya FIKS, Jarrold ONG, Kok Seng Chong, Evgeny SOROKHTIN",2019-06-26,2020-06-22,2020-12-30,,https://patents.google.com/patent/WO2020263177A1/en,
CN-101963636-A,Method for evaluating long life of component ,北京圣涛平试验工程技术研究院有限责任公司,"王群勇, 陈冬梅, 阳辉, 白桦, 钟征宇, 吴文章, 陈宇, 刘燕芳, 宋岩",2009-07-24,2010-07-26,2011-02-02,,https://patents.google.com/patent/CN101963636A/en,https://patentimages.storage.googleapis.com/70/f6/c4/20149a5dff6236/HSA00000208255400011.png
KR-101517926-B1,Wearable display device ,유상헌,유상헌,2014-03-11,2014-03-11,2015-05-06,2015-05-06,https://patents.google.com/patent/KR101517926B1/en,https://patentimages.storage.googleapis.com/5e/99/ce/de289fdf2d483d/112014023319377-pat00001.png
CN-101170443-B,GPRS-based digital monitoring and alarm issuing device ,北京航空航天大学,"李超, 王奉坤, 刘玉恒, 乔治, 曾骁, 庞心琪",2007-11-29,2007-11-29,2010-11-10,2010-11-10,https://patents.google.com/patent/CN101170443B/en,https://patentimages.storage.googleapis.com/21/08/c4/af8b5d9b5556df/S2007101783920E00031.png
US-2012075960-A1,Time Display Device and Method of Displaying Time ,Baiying Sun,Baiying Sun,2010-09-25,2011-09-26,2012-03-29,,https://patents.google.com/patent/US20120075960A1/en,https://patentimages.storage.googleapis.com/ac/7a/4e/0923aafc21b355/US20120075960A1-20120329-D00000.png
CN-104780486-A,Use of microphones with vsensors for wearable devices ,Dsp集团有限公司,"阿里·海曼, 罗依·罗依米, 乌里·耶胡达",2014-01-13,2014-08-04,2015-07-15,,https://patents.google.com/patent/CN104780486A/en,
