id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-11798341-B1,Authentication based on through-body signals ,United Services Automobile Association (Usaa),"Amanda S. Fernandez, Rick Swenson",2016-07-25,2021-05-26,2023-10-24,2023-10-24,https://patents.google.com/patent/US11798341B1/en,https://patentimages.storage.googleapis.com/20/8c/e5/792a50c682bc94/US11798341-20231024-D00000.png
DE-202020101984-U1,Foot operated door opener ,Planet Gdz Ag,,2020-04-09,2020-04-09,2020-04-20,,https://patents.google.com/patent/DE202020101984U1/en,https://patentimages.storage.googleapis.com/33/26/a7/aed0045cdf9240/DE202020101984U1_0001.png
US-2017053565-A1,"Cleaning System, Cleaning Devices, Instruction Insert, and Methods Therefor ","Medline Industries, Inc","Megan Henken, Steve McNabb",2015-08-17,2016-06-27,2017-02-23,,https://patents.google.com/patent/US20170053565A1/en,https://patentimages.storage.googleapis.com/13/57/70/8694f2dc469b04/US20170053565A1-20170223-D00000.png
JP-5002609-B2,Trajectory generation system for mobile manipulator ,株式会社東芝,"理絵 香月, ペーター・ガランボス",2009-03-17,2009-03-17,2012-08-15,2012-08-15,https://patents.google.com/patent/JP5002609B2/en,https://patentimages.storage.googleapis.com/a3/15/9b/61c2804053429d/0005002609-15.png
JP-6512782-B2,Information presentation device ,"株式会社デンソー, 株式会社Ｓｕｂａｒｕ","貴也 川俣, 貴也 川俣, 椎　彰史, 彰史 椎, 鈴木　健介, 健介 鈴木, 寿也 古川, 寿也 古川, 司 三国, 司 三国, 勇 長澤, 勇 長澤",2014-09-26,2014-09-26,2019-05-15,2019-05-15,https://patents.google.com/patent/JP6512782B2/en,
DE-202015101504-U1,locking system ,Baugruppentechnik Pollmeier Gmbh,,2015-03-25,2015-03-25,2016-06-28,,https://patents.google.com/patent/DE202015101504U1/en,https://patentimages.storage.googleapis.com/a6/f8/3a/1a5474f76a90b2/DE202015101504U1_0002.png
US-10730268-B2,"Decorative laminated sheet, structure including the decorative laminated sheet, and method of manufacturing the same ",3M Innovative Properties Company,Ken Egashira,2012-12-27,2013-12-19,2020-08-04,2020-08-04,https://patents.google.com/patent/US10730268B2/en,https://patentimages.storage.googleapis.com/d8/7d/94/d08f8a8238613e/US10730268-20200804-D00000.png
US-575471-A,Herbert flanders ,,,,,1897-01-19,1897-01-19,https://patents.google.com/patent/US575471A/en,https://patentimages.storage.googleapis.com/78/ad/79/f976f2e98bd919/US575471-drawings-page-1.png
TW-202340592-A,Door strike plate sensor ,美商及時護理公司,"喬治 席曼, 史帝芬 史達拉, 理查 達林, 芳 昌",2021-11-24,2022-11-24,2023-10-16,,https://patents.google.com/patent/TW202340592A/en,
US-4781042-A,Automobile child prevention locks ,Stephens Rick J,Rick J. Stephens,1987-10-02,1987-10-02,1988-11-01,1988-11-01,https://patents.google.com/patent/US4781042A/en,https://patentimages.storage.googleapis.com/2f/d8/ac/a6b828faddca56/US4781042-drawings-page-2.png
US-10970374-B2,User identification and authentication with neuromuscular signatures ,"Facebook Technologies, Llc","Christopher Osborn, Alexandre Barachant, Daniel Wetmore",2018-06-14,2019-06-14,2021-04-06,2021-04-06,https://patents.google.com/patent/US10970374B2/en,https://patentimages.storage.googleapis.com/e8/0a/ea/a3a104d80e7a18/US10970374-20210406-D00000.png
DE-69517037-T2,ELECTRICALLY OPERATED CYLINDLE LOCK ,"Yale Security Products Uk Limited, Derby",John Aston,1994-09-03,1995-09-04,2001-01-11,2001-01-11,https://patents.google.com/patent/DE69517037T2/en,
JP-3229028-U,Foot-operated door handle operating device and door ,株式会社Ｓａｉｔｅｃ,"一啓 齊藤, 一啓 齊藤",2020-09-11,2020-09-11,2020-11-19,2020-11-19,https://patents.google.com/patent/JP3229028U/en,https://patentimages.storage.googleapis.com/e6/8f/93/84d89ed5dc3cf3/0003229028-3.png
US-2009015387-A1,"Control system and method, fixed radio communication device and method, and portable radio communication device and method ",Omron Corporation,"Kosuke Hayama, Hoshibumi Ichiyanagi, Yasuhiro Satoh, Shinya Takenouchi, Hidemitsu Kawashima",2007-07-11,2008-07-09,2009-01-15,,https://patents.google.com/patent/US20090015387A1/en,https://patentimages.storage.googleapis.com/5f/e2/82/309a8554daee86/US20090015387A1-20090115-D00000.png
CN-110471297-B,"Multi-agent cooperative control method, system and equipment ","清华大学, 图灵人工智能研究院（南京）有限公司","张崇洁, 王同翰, 王鉴浩",2019-07-30,2019-07-30,2020-08-11,2020-08-11,https://patents.google.com/patent/CN110471297B/en,https://patentimages.storage.googleapis.com/11/a4/7b/3c2d3528455e7f/HDA0002148892570000011.png
US-8006621-B1,Linear explosive breaching apparatus and method ,Cherry Christopher R,Christopher R. Cherry,2008-02-07,2008-09-15,2011-08-30,2011-08-30,https://patents.google.com/patent/US8006621B1/en,https://patentimages.storage.googleapis.com/d2/6b/ed/c769cc6cf31359/US08006621-20110830-D00000.png
US-9482016-B2,Shipment and installation of pre-hung doors device and method ,"Cardiac Pacemakers, Inc.",Travis John Kelley,2014-11-21,2015-11-20,2016-11-01,2016-11-01,https://patents.google.com/patent/US9482016B2/en,https://patentimages.storage.googleapis.com/df/4c/e1/7b2843ec1f0ac7/US09482016-20161101-D00000.png
JP-2017073101-A,Tactile and force information providing system ,"株式会社ミライセンス, Miraisens Inc","中村　則雄, Norio Nakamura, 則雄 中村, 夏雄 香田, Natsuo Koda, 夏雄 香田, 浩司 大崎, Koji Osaki, 浩司 大崎",2015-10-05,2015-10-05,2017-04-13,,https://patents.google.com/patent/JP2017073101A/en,
DE-202013005807-U1,door handle ,Reinhold Kaus,,2013-06-28,2013-06-28,2013-09-03,,https://patents.google.com/patent/DE202013005807U1/en,https://patentimages.storage.googleapis.com/ca/e0/af/c475509ae3e59c/00080001.png
US-8439685-B2,Fire training door assembly ,James SHELLEY,James SHELLEY,2009-07-30,2010-07-30,2013-05-14,2013-05-14,https://patents.google.com/patent/US8439685B2/en,https://patentimages.storage.googleapis.com/64/c2/93/5731a4b9510b7b/US08439685-20130514-D00000.png
US-8904713-B1,Reinforcing system for door and door jamb ,Edward Anderson,Edward Anderson,2013-07-03,2013-07-03,2014-12-09,2014-12-09,https://patents.google.com/patent/US8904713B1/en,https://patentimages.storage.googleapis.com/43/a2/ff/71e3a3e6d38a46/US08904713-20141209-D00000.png
DE-102012221016-B4,"Locking unit, locking device and method for unlocking and / or locking a lock ",Micro-Sensys Gmbh,"Reinhard Jurisch, Peter Peitsch",2012-11-16,2012-11-16,2017-06-22,2017-06-22,https://patents.google.com/patent/DE102012221016B4/en,https://patentimages.storage.googleapis.com/84/c2/05/808de094bf69f0/DE102012221016B4_0002.png
US-2008191499-A1,Electronic Tongue Strike Mechanism ,Stein John W,John W. Stein,2004-09-08,2008-03-05,2008-08-14,,https://patents.google.com/patent/US20080191499A1/en,https://patentimages.storage.googleapis.com/ed/e2/df/bc9388e3c467b9/US20080191499A1-20080814-D00000.png
JP-5334392-B2,Access authentication control method for vehicle ,コンチネンタル  オートモーティヴ  ゲゼルシャフト  ミット  ベシュレンクテル  ハフツング,ヘルマン シュテファン,2006-09-13,2007-09-13,2013-11-06,2013-11-06,https://patents.google.com/patent/JP5334392B2/en,https://patentimages.storage.googleapis.com/53/c4/d6/4f878977c17b35/0005334392-2.png
US-3046777-A,Construction cylinder ,Schlage Lock Co,Ernest L Schlage,1959-02-03,1959-02-03,1962-07-31,1962-07-31,https://patents.google.com/patent/US3046777A/en,https://patentimages.storage.googleapis.com/e6/29/ed/fc5589d646b003/US3046777-drawings-page-1.png
ES-2363896-A1,Improvements to modular evolutive systems for use in panic bars and similar locks ,José Ramón Baragaño González,José Ramón Baragaño González,2008-08-08,2008-08-08,2011-08-18,,https://patents.google.com/patent/ES2363896A1/en,
EP-3029225-A1,Door with a manually operated door handle ,Hartmut Keitel,Hartmut Keitel,2014-11-21,2015-11-20,2016-06-08,,https://patents.google.com/patent/EP3029225A1/en,https://patentimages.storage.googleapis.com/b1/79/90/68332443eb08ac/imgf0001.png
US-2015039341-A1,"Invention includes the Process, Method and System for cloud-based critical Emergency and Discharge medical Information through the Capturing, Maintaining, Accessing, Integrating and Communicating said information ","Fred Joel Markman, James Gerard Trela","Fred Joel Markman, James Gerard Trela",2013-08-03,2013-08-03,2015-02-05,,https://patents.google.com/patent/US20150039341A1/en,https://patentimages.storage.googleapis.com/e5/f3/3e/f3f039e375a456/US20150039341A1-20150205-D00000.png
WO-2019080582-A1,Elevator car door machine device having car door lock ,上海三菱电梯有限公司,"王兴琪, 江楫",2017-10-27,2018-08-03,2019-05-02,,https://patents.google.com/patent/WO2019080582A1/en,https://patentimages.storage.googleapis.com/46/52/80/0d397bb7e334f2/PCTCN2018098643-appb-300001.png
WO-2021217282-A1,Method for implementing universal artificial intelligence ,Chen Yongcong,"陈永聪, 曾婷, 陈星月",2020-04-30,2020-05-15,2021-11-04,,https://patents.google.com/patent/WO2021217282A1/en,https://patentimages.storage.googleapis.com/3c/f2/bb/015a3f64f08411/PCTCN2020000108-appb-300001.png
DE-102005020804-A1,Locking cylinder for an electronic locking system ,Hewi Heinrich Wilke Gmbh,Reinhold Kukuck,2005-05-04,2005-05-04,2006-11-09,,https://patents.google.com/patent/DE102005020804A1/en,
CN-112571415-B,Robot autonomous door opening method and system based on visual guidance ,哈尔滨工业大学（深圳）,"李宇翔, 陈浩耀, 王志濠, 王煜, 刘云辉",2020-12-03,2020-12-03,2022-03-01,2022-03-01,https://patents.google.com/patent/CN112571415B/en,https://patentimages.storage.googleapis.com/c3/8d/80/baa35c57e4c6b0/HDA0002814278010000011.png
US-11825972-B2,Package receptacle ,"Roman Grijalva, Maritza Grijalva","Roman Grijalva, Maritza Grijalva",2020-03-26,2021-03-08,2023-11-28,2023-11-28,https://patents.google.com/patent/US11825972B2/en,https://patentimages.storage.googleapis.com/42/00/9a/52e27bf581522a/US11825972-20231128-D00000.png
US-10503373-B2,Visual feedback for highlight-driven gesture user interfaces ,Sony Interactive Entertainment LLC,"Carsten Schwesig, Marvin Demerchant, Steven Friedlander, Brian Johnson, Sebrina Yeh, Hyehoon Yi, David Young",2012-03-14,2012-03-14,2019-12-10,2019-12-10,https://patents.google.com/patent/US10503373B2/en,https://patentimages.storage.googleapis.com/30/d8/cd/c5b6d0aafe5ce4/US10503373-20191210-D00000.png
EP-2348490-B1,Access control system ,"9Solutions Oy, iLOQ Oy",Sami Herrala,2009-12-22,2009-12-22,2020-03-04,2020-03-04,https://patents.google.com/patent/EP2348490B1/en,https://patentimages.storage.googleapis.com/fa/d7/dc/a55ed526674243/imgf0001.png
US-328725-A,Key-fastener ,,,,,1885-10-20,1885-10-20,https://patents.google.com/patent/US328725A/en,https://patentimages.storage.googleapis.com/9e/3d/5d/04b5e7f63061bd/US328725-drawings-page-1.png
DE-102017209376-A1,Vehicle lock latch assembly with double pawl latch mechanism ,Magna Closures Inc.,Francesco CUMBO,2016-06-07,2017-06-02,2017-12-07,,https://patents.google.com/patent/DE102017209376A1/en,https://patentimages.storage.googleapis.com/81/47/a1/042a2c88bcbc66/DE102017209376A1_0002.png
DE-202006014916-U1,Electrical door and window alarm installation has integrated door and frame components in locks and striker plates to detect separation of electrically conducting link ,"Herold, Frank",,2006-09-25,2006-09-25,2007-01-18,,https://patents.google.com/patent/DE202006014916U1/en,
TW-I632280-B,Dual hinged door mechanism ,班狄特公司,"強納森 渥克, 勞倫斯 希爾貢斯, 羅伯特 菲茲",2012-09-14,2013-08-15,2018-08-11,2018-08-11,https://patents.google.com/patent/TWI632280B/en,
DE-10249248-A1,High reliability closure system for closing a door or window has motorized lock completely mounted within frame so that there are no lock components in door element or window element ,"Kurz, Oliver",Edwin Kurz,2002-10-23,2002-10-23,2004-05-13,,https://patents.google.com/patent/DE10249248A1/en,
US-9754466-B2,Guidance indicator and system for providing egress assistance ,Michael Simmons,Michael Simmons,2013-03-19,2014-03-14,2017-09-05,2017-09-05,https://patents.google.com/patent/US9754466B2/en,https://patentimages.storage.googleapis.com/fe/43/66/fbf107e284efbd/US09754466-20170905-D00000.png
US-11328823-B2,Wearable device for reducing exposure to pathogens of possible contagion ,Steven W. Goldstein,Steven W. Goldstein,2020-10-13,2020-10-13,2022-05-10,2022-05-10,https://patents.google.com/patent/US11328823B2/en,https://patentimages.storage.googleapis.com/52/f2/75/f500f629c4ad1a/US11328823-20220510-D00000.png
US-7303299-B2,Illuminated plumbing fixtures ,Theus Thomas S,Thomas S. Theus,2004-10-13,2005-08-30,2007-12-04,2007-12-04,https://patents.google.com/patent/US7303299B2/en,https://patentimages.storage.googleapis.com/ad/94/e0/db723077971b6a/US07303299-20071204-D00000.png
US-10869570-B2,Secure delivery receptacle ,"David Kirk Dunkelberger, Jacob Kirk Dunkelberger, Joseph Dean Dunkelberger, John Gilbert Dunkelberger","David Kirk Dunkelberger, Jacob Kirk Dunkelberger, Joseph Dean Dunkelberger, John Gilbert Dunkelberger",2018-01-31,2019-01-31,2020-12-22,2020-12-22,https://patents.google.com/patent/US10869570B2/en,https://patentimages.storage.googleapis.com/d8/fe/ab/1957bbd9833208/US10869570-20201222-D00000.png
US-2016353239-A1,"Apparatus and system for an electronic lock, and methods of use and manufacture thereof ",Friday Labs Limited,"Johan Marcus Robert Kjellsson, Guan Yang",2015-05-28,2016-05-31,2016-12-01,,https://patents.google.com/patent/US20160353239A1/en,https://patentimages.storage.googleapis.com/3b/c4/f3/17580f09831f6b/US20160353239A1-20161201-D00000.png
EP-3118395-B1,Device for disinfecting a manually actuatable handle ,Müjdat Özben,Müjdat Özben,2015-07-13,2016-06-16,2017-11-15,2017-11-15,https://patents.google.com/patent/EP3118395B1/en,https://patentimages.storage.googleapis.com/6b/06/0f/67238da75d2fd0/imgf0001.png
US-10260255-B2,Double latch high security striker box ,"Striker Box Door Security Products, Llc","Jowel Dee Bunch, Harper S. Jones",2014-10-27,2016-11-15,2019-04-16,2019-04-16,https://patents.google.com/patent/US10260255B2/en,https://patentimages.storage.googleapis.com/c1/5c/6b/b2f5fa6dad5073/US10260255-20190416-D00000.png
US-2016247369-A1,Guidance indicator and system for providing egress assistance ,Michael L. Simmons,Michael L. Simmons,2014-10-22,2015-10-22,2016-08-25,,https://patents.google.com/patent/US20160247369A1/en,https://patentimages.storage.googleapis.com/bb/35/50/dc050169eadef4/US20160247369A1-20160825-D00000.png
US-3680336-A,Mechanical code actuated sensor unit and lock embodying same ,Herbert M Schendel,Herbert M Schendel,1971-03-15,1971-03-15,1972-08-01,1972-08-01,https://patents.google.com/patent/US3680336A/en,https://patentimages.storage.googleapis.com/1d/dd/b8/093a8ce5efa919/US3680336-drawings-page-2.png
US-7246413-B2,Magnetic safety knob for a cabinet door ,Charles Portelli,Charles Portelli,2004-05-28,2005-01-21,2007-07-24,2007-07-24,https://patents.google.com/patent/US7246413B2/en,https://patentimages.storage.googleapis.com/ed/0f/a8/9f282c77325e7f/US07246413-20070724-D00000.png
JP-6955229-B2,Tactile information presentation system ,株式会社村田製作所,"中村　則雄, 則雄 中村, 夏雄 香田, 夏雄 香田, 浩司 大崎, 浩司 大崎",2015-10-05,2020-03-10,2021-10-27,2021-10-27,https://patents.google.com/patent/JP6955229B2/en,https://patentimages.storage.googleapis.com/b8/58/8d/ef6665b5a5a0cf/0006955229-2.png
CN-110644872-A,Door handle with ice treatment ,福特全球技术公司,"斯图尔特·C·索尔特, 大卫·布莱恩·格利克曼, 保罗·肯尼士·戴尔洛克, 科斯塔·帕帕尼古拉乌, 彼得罗·巴托洛",2018-06-26,2019-06-25,2020-01-03,,https://patents.google.com/patent/CN110644872A/en,https://patentimages.storage.googleapis.com/4b/2e/0e/9837b206f690a5/HDA0002106598860000011.png
US-5878606-A,Door lock for swinging door ,Reflectolite,"Ivanhoe E. Chaput, Donald A. Becken",1997-05-27,1997-05-27,1999-03-09,1999-03-09,https://patents.google.com/patent/US5878606A/en,https://patentimages.storage.googleapis.com/d7/9a/f7/428a794fab3630/US5878606-drawings-page-2.png
US-10231581-B2,Touch point area disposable contamination barrier dispensing device ,University Of South Carolina,"Jay Moskowitz, Michael Randall",2012-08-16,2013-08-16,2019-03-19,2019-03-19,https://patents.google.com/patent/US10231581B2/en,https://patentimages.storage.googleapis.com/b2/02/cb/712c018b77f374/US10231581-20190319-D00000.png
US-7248163-B2,Knob assembly with a lock and a status indicator ,Ting-Pin Wu,Ting-Pin Wu,2005-04-08,2005-04-08,2007-07-24,2007-07-24,https://patents.google.com/patent/US7248163B2/en,https://patentimages.storage.googleapis.com/0d/17/88/396f7f9f01559d/US07248163-20070724-D00000.png
US-9316033-B2,Door safety latch ,Kristian W. Yates,Kristian W. Yates,2007-03-15,2012-05-14,2016-04-19,2016-04-19,https://patents.google.com/patent/US9316033B2/en,https://patentimages.storage.googleapis.com/3e/91/66/57973eaeea557c/US09316033-20160419-D00000.png
US-9487055-B2,Vehicle theft alert system ,Denso Corporation,Masaaki Hisada,2012-12-27,2013-12-05,2016-11-08,2016-11-08,https://patents.google.com/patent/US9487055B2/en,https://patentimages.storage.googleapis.com/87/45/0a/ed8bab0416acea/US09487055-20161108-D00000.png
